datetime,price_short,price_long,charge_power_mw,discharge_power_mw,net_power_mw,imbalance_mwh,soc_mwh,revenue,cumulative_revenue
2025-05-09 12:45:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.33283625731
2025-05-09 13:00:00.000 Z,-250.0,-250.0,1.0,0.0,-1.0,-0.25,0.0,62.5,4840.83283625731
2025-05-09 13:15:00.000 Z,-50.0,-50.0,0.0,0.0,0.0,0.0,0.225,0.0,4840.83283625731
2025-05-09 13:30:00.000 Z,-581.13,-581.13,1.0,0.0,-1.0,-0.25,0.225,145.2825,4986.11533625731
2025-05-09 13:45:00.000 Z,86.0,-30.0,0.0,0.0,0.0,0.0,0.45,-0.0,4986.11533625731
2025-05-09 14:00:00.000 Z,-49.8,-49.8,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 14:15:00.000 Z,-50.0,-50.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 14:30:00.000 Z,-69.89,-69.89,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 14:45:00.000 Z,-29.7,-29.7,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 15:00:00.000 Z,-14.14,-14.14,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 15:15:00.000 Z,88.56,-29.7,0.0,0.0,0.0,0.0,0.45,-0.0,4986.11533625731
2025-05-09 15:30:00.000 Z,89.98,89.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 15:45:00.000 Z,87.0,-50.0,0.0,0.0,0.0,0.0,0.45,-0.0,4986.11533625731
2025-05-09 16:00:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 16:15:00.000 Z,41.98,41.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 16:30:00.000 Z,89.0,67.31,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 16:45:00.000 Z,93.7,67.42,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 17:00:00.000 Z,98.0,61.34,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 17:15:00.000 Z,148.8,148.8,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 17:30:00.000 Z,181.0,181.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 17:45:00.000 Z,164.79,164.79,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 18:00:00.000 Z,174.98,174.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 18:15:00.000 Z,151.0,151.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 18:30:00.000 Z,162.98,162.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 18:45:00.000 Z,140.78,140.78,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 19:00:00.000 Z,147.0,147.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 19:15:00.000 Z,150.3,150.3,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 19:30:00.000 Z,140.88,140.88,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 19:45:00.000 Z,140.0,140.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 20:00:00.000 Z,181.0,181.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 20:15:00.000 Z,150.4,150.4,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 20:30:00.000 Z,131.0,131.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 20:45:00.000 Z,150.0,150.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 21:00:00.000 Z,104.0,93.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 21:15:00.000 Z,72.0,72.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 21:30:00.000 Z,61.34,61.34,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 21:45:00.000 Z,61.34,61.34,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 22:00:00.000 Z,40.91,40.91,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 22:15:00.000 Z,46.34,46.34,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 22:30:00.000 Z,94.98,59.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 22:45:00.000 Z,46.34,46.34,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 23:00:00.000 Z,104.0,47.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 23:15:00.000 Z,86.98,86.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 23:30:00.000 Z,58.56,58.56,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-09 23:45:00.000 Z,63.49,63.49,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 00:00:00.000 Z,120.0,120.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 00:15:00.000 Z,109.4,109.4,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 00:30:00.000 Z,150.0,150.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 00:45:00.000 Z,143.98,143.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 01:00:00.000 Z,150.0,150.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 01:15:00.000 Z,127.98,127.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 01:30:00.000 Z,109.8,109.8,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 01:45:00.000 Z,132.7,132.7,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 02:00:00.000 Z,122.1,122.1,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 02:15:00.000 Z,110.1,110.1,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 02:30:00.000 Z,132.0,132.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 02:45:00.000 Z,150.0,150.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 03:00:00.000 Z,97.98,97.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 03:15:00.000 Z,120.0,120.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 03:30:00.000 Z,120.0,120.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 03:45:00.000 Z,82.98,82.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 04:00:00.000 Z,154.6,154.6,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 04:15:00.000 Z,150.0,150.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 04:30:00.000 Z,67.77,67.77,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 04:45:00.000 Z,40.0,40.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 05:00:00.000 Z,122.1,68.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 05:15:00.000 Z,101.92,101.92,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 05:30:00.000 Z,89.0,89.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 05:45:00.000 Z,79.0,79.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 06:00:00.000 Z,104.21,52.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 06:15:00.000 Z,109.5,109.5,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 06:30:00.000 Z,88.56,75.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 06:45:00.000 Z,88.56,41.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 07:00:00.000 Z,154.3,154.3,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 07:15:00.000 Z,123.56,55.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 07:30:00.000 Z,52.0,52.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 07:45:00.000 Z,50.0,50.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 08:00:00.000 Z,140.0,77.78,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 08:15:00.000 Z,78.56,24.57,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 08:30:00.000 Z,6.12,6.12,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 08:45:00.000 Z,58.66,-30.0,0.0,0.0,0.0,0.0,0.45,-0.0,4986.11533625731
2025-05-10 09:00:00.000 Z,10.0,10.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 09:15:00.000 Z,-29.7,-29.7,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 09:30:00.000 Z,-29.7,-29.7,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 09:45:00.000 Z,-18.38,-18.38,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 10:00:00.000 Z,-3.05,-3.05,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 10:15:00.000 Z,-2.95,-2.95,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 10:30:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 10:45:00.000 Z,-60.0,-60.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 11:00:00.000 Z,-60.0,-60.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 11:15:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 11:30:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 11:45:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 12:00:00.000 Z,-80.33,-80.33,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 12:15:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 12:30:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 12:45:00.000 Z,10.0,10.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 13:00:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 13:15:00.000 Z,13.57,13.57,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 13:30:00.000 Z,1.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 13:45:00.000 Z,65.51,-6.85,0.0,0.0,0.0,0.0,0.45,-0.0,4986.11533625731
2025-05-10 14:00:00.000 Z,47.58,47.58,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 14:15:00.000 Z,40.5,-30.0,0.0,0.0,0.0,0.0,0.45,-0.0,4986.11533625731
2025-05-10 14:30:00.000 Z,40.5,-18.5,0.0,0.0,0.0,0.0,0.45,-0.0,4986.11533625731
2025-05-10 14:45:00.000 Z,60.05,60.05,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 15:00:00.000 Z,-41.0,-41.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 15:15:00.000 Z,-18.5,-18.5,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 15:30:00.000 Z,90.0,10.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 15:45:00.000 Z,90.0,90.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 16:00:00.000 Z,29.98,29.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 16:15:00.000 Z,102.5,63.49,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 16:30:00.000 Z,118.0,63.49,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 16:45:00.000 Z,102.6,63.49,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 17:00:00.000 Z,62.98,62.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 17:15:00.000 Z,102.8,25.71,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 17:30:00.000 Z,151.3,151.3,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 17:45:00.000 Z,127.98,127.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 18:00:00.000 Z,120.98,69.28,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 18:15:00.000 Z,76.28,76.28,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 18:30:00.000 Z,58.56,58.56,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 18:45:00.000 Z,123.0,123.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 19:00:00.000 Z,103.8,103.8,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 19:15:00.000 Z,106.0,106.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 19:30:00.000 Z,109.98,80.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 19:45:00.000 Z,106.0,63.5,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 20:00:00.000 Z,137.98,137.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 20:15:00.000 Z,111.0,63.5,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 20:30:00.000 Z,78.56,63.5,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 20:45:00.000 Z,84.98,61.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 21:00:00.000 Z,68.56,59.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 21:15:00.000 Z,79.0,79.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 21:30:00.000 Z,79.57,79.57,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 21:45:00.000 Z,70.1,70.1,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 22:00:00.000 Z,58.98,58.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 22:15:00.000 Z,74.42,74.42,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 22:30:00.000 Z,43.0,43.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 22:45:00.000 Z,11.0,11.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 23:00:00.000 Z,11.0,11.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 23:15:00.000 Z,62.91,62.91,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 23:30:00.000 Z,64.98,64.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-10 23:45:00.000 Z,51.98,51.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 00:00:00.000 Z,42.98,42.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 00:15:00.000 Z,54.67,54.67,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 00:30:00.000 Z,41.0,41.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 00:45:00.000 Z,65.98,65.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 01:00:00.000 Z,88.56,88.56,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 01:15:00.000 Z,58.56,58.56,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 01:30:00.000 Z,94.98,94.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 01:45:00.000 Z,102.2,102.2,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 02:00:00.000 Z,120.0,120.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 02:15:00.000 Z,115.58,115.58,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 02:30:00.000 Z,108.98,108.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 02:45:00.000 Z,120.0,120.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 03:00:00.000 Z,90.0,90.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 03:15:00.000 Z,107.0,69.28,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 03:30:00.000 Z,120.0,120.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 03:45:00.000 Z,102.8,65.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 04:00:00.000 Z,123.56,123.56,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 04:15:00.000 Z,120.0,120.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 04:30:00.000 Z,92.98,92.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 04:45:00.000 Z,63.0,63.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 05:00:00.000 Z,80.0,80.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 05:15:00.000 Z,30.0,30.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 05:30:00.000 Z,55.0,55.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 05:45:00.000 Z,56.38,56.38,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 06:00:00.000 Z,106.4,106.4,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 06:15:00.000 Z,80.0,80.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 06:30:00.000 Z,-50.0,-50.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 06:45:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 07:00:00.000 Z,40.0,40.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 07:15:00.000 Z,10.0,10.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 07:30:00.000 Z,2.1,2.1,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 07:45:00.000 Z,2.0,2.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 08:00:00.000 Z,-29.8,-29.8,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 08:15:00.000 Z,14.57,14.57,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 08:30:00.000 Z,10.0,10.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 08:45:00.000 Z,-29.9,-29.9,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 09:00:00.000 Z,-29.7,-29.7,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 09:15:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 09:30:00.000 Z,-60.0,-60.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 09:45:00.000 Z,-100.0,-100.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 10:00:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 10:15:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 10:30:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 10:45:00.000 Z,-78.32,-78.32,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 11:00:00.000 Z,-100.0,-100.0,0.0,0.0,0.0,0.0,0.45000000000000007,0.0,4986.11533625731
2025-05-11 11:15:00.000 Z,-113.3,-113.3,1.0,0.0,-1.0,-0.25,0.45000000000000007,28.325,5014.44033625731
2025-05-11 11:30:00.000 Z,-113.3,-113.3,1.0,0.0,-1.0,-0.25,0.675,28.325,5042.76533625731
2025-05-11 11:45:00.000 Z,-100.9,-100.9,0.4444444444444443,0.0,-0.4444444444444443,-0.11111111111111108,0.9,11.211111111111109,5053.976447368421
2025-05-11 12:00:00.000 Z,-100.0,-100.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 12:15:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 12:30:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 12:45:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 13:00:00.000 Z,-69.89,-69.89,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 13:15:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 13:30:00.000 Z,-23.48,-23.48,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 13:45:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 14:00:00.000 Z,-23.74,-23.74,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 14:15:00.000 Z,-29.3,-29.3,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 14:30:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 14:45:00.000 Z,40.5,22.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 15:00:00.000 Z,68.36,68.36,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 15:15:00.000 Z,91.0,-30.0,0.0,0.0,0.0,0.0,1.0,-0.0,5053.976447368421
2025-05-11 15:30:00.000 Z,91.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 15:45:00.000 Z,132.3,132.3,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 16:00:00.000 Z,197.98,10.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 16:15:00.000 Z,101.98,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 16:30:00.000 Z,150.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 16:45:00.000 Z,150.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 17:00:00.000 Z,142.28,142.28,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 17:15:00.000 Z,180.98,180.98,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 17:30:00.000 Z,214.98,214.98,0.0,1.0,1.0,0.25,1.0,53.745,5107.721447368421
2025-05-11 17:45:00.000 Z,206.98,206.98,0.0,1.0,1.0,0.25,0.75,51.745,5159.466447368421
2025-05-11 18:00:00.000 Z,125.98,125.98,0.0,0.0,0.0,0.0,0.5,0.0,5159.466447368421
2025-05-11 18:15:00.000 Z,300.0,300.0,0.0,1.0,1.0,0.25,0.5,75.0,5234.466447368421
2025-05-11 18:30:00.000 Z,214.98,214.98,0.0,1.0,1.0,0.25,0.25,53.745,5288.2114473684205
2025-05-11 18:45:00.000 Z,118.98,118.98,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 19:00:00.000 Z,83.56,83.56,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 19:15:00.000 Z,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 19:30:00.000 Z,69.87,69.87,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 19:45:00.000 Z,50.89,50.89,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 20:00:00.000 Z,111.98,51.98,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 20:15:00.000 Z,60.57,60.57,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 20:30:00.000 Z,56.98,56.98,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 20:45:00.000 Z,54.57,54.57,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 21:00:00.000 Z,149.4,63.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 21:15:00.000 Z,101.7,60.57,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 21:30:00.000 Z,111.0,60.12,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 21:45:00.000 Z,78.56,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
